FOLIO ,AÑO,MES,FECHA,DIA ,HORA ,TIPO DE ACCIDENTE ,RESOLUCION,ORIGEN REPORTE,TIPO ASENTAMIENTO,NOMBRE ASENTAMIENTO,TIPO VIALIDAD,NOMBRE VIALIDAD ,GEORREFERENCIA
18429,2021,ENERO,2021-01-16,SÁBADO,12:34:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,INDUSTRIAS DEL VIDRIO,AVENIDA,ROMULO G Y FLORES,"25.719409,-100.236062"
17961,2021,ENERO,2021-01-16,SÁBADO,08:45:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,PASEO SAN NICOLAS,CALLE,PASCACIO LUIS DE LETONA Y DIEGO DIAZ,"25.746214,-100.259922"
17718,2021,ENERO,2021-01-16,SÁBADO,14:12:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y MUNICH,"25.728658,-100.301883"
17574,2021,ENERO,2021-01-16,SÁBADO,21:26:00,REVERSA,FINIQUITADO,C4,COLONIA,CABECERA MUNICIPAL,CALLE,NARANJO Y NICOLAS BRAVO,"25.755455,-100.295454"
18161,2021,ENERO,2021-01-16,SÁBADO,14:54:00,ALCANCE CON PROYECCION MUTIPLE,FINIQUITADO,RUTINA,COLONIA,TALAVERNA C.R.O.C.,AVENIDA,M ALEMAN Y ARROLLO LA TALAVERNA SUR NTE,"25.712373,-100.220644"
17871,2021,ENERO,2021-01-16,SÁBADO,12:10:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CARMEN ROMANO,AVENIDA,JUAN PABLO II Y DIEGO DIAZ,"25.725382,-100.277801"
17099,2021,ENERO,2021-01-16,SÁBADO,13:16:00,ESTRELLAMIENTO,A.M.P.,911,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y FRAY LUIS DE LEON,"25.730775,-100.309218"
18580,2021,ENERO,2021-01-16,SÁBADO,16:10:00,ALCANCE CON PROYECION,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y FRAY LUIS DE LEON,"25.730775,-100.309218"
17823,2021,ENERO,2021-01-16,SÁBADO,22:45:00,LATERAL/DOBLE ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y BARRAGAN,"25.729245,-100.316883"
18162,2021,ENERO,2021-01-16,SÁBADO,18:13:00,ALCANCE CON PROYECION,FINIQUITADO,911,COLONIA,HDA LOS MORALES,CALLE,EBANO Y ROMULO GARZA,"25.71723,-100.247121"
18477,2021,ENERO,2021-01-16,SÁBADO,00:02:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,PEÑA GUERRA,AVENIDA,ANT CAM APODACA YCONDUCTORES,"25.713142,-100.258456"
18530,2021,ENERO,2021-01-16,SÁBADO,17:44:00,CRUCERO,FINIQUITADO,C4,COLONIA,BLAS CHUMACERO,AVENIDA,ALBAÑILES Y PLOMEROS,"25.714005,-100.225228"
16243,2021,ENERO,2021-01-16,SÁBADO,15:10:00,FRONTAL,FINIQUITADO,911,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,2A AV Y GALENA,"25.743162,-100.24329"
20162,2021,ABRIL,2021-04-01,JUEVES,20:22:00,ALCANCE,FINIQUITADO,911,COLONIA,LAS PUENTES,AVENIDA,STO DOMINGO Y LAS PUENTES,"25.753183,-100.269314"
16746,2021,ENERO,2021-01-17,DOMINGO,15:10:00,DOBLE ESTRALLEMIENTO REVERSA,FINIQUITADO,911,COLONIA,FRANCISCO VILLA,CALLE,MONTES BOHEMIA Y SIERRA  DE RONDA,"25.749217,-100.274368"
19642,2021,ABRIL,2021-04-01,JUEVES,02:28:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,VALLE SOL,AVENIDA,SENDERO Y MORENITA MIA,"25.769002,-100.278801"
16679,2021,ENERO,2021-01-17,DOMINGO,19:50:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,VALLE DE LAS FLORES,AVENIDA,CRISTINA LARRALDE Y SANTO DOMINGO,"25.746995,-100.287484"
20040,2021,ABRIL,2021-04-01,JUEVES,17:13:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,HDA LOS MORALES,AVENIDA,ROMULO GZA Y LAS FLORES,"25.719409,-100.236062"
18133,2021,ENERO,2021-01-17,DOMINGO,14:20:00,LATERAL,PERITAJES,911,COLONIA,CABECERA MUNICIPAL,AVENIDA,ARTURO B  DE LA GARZA Y  AQUILES SERDAN,"25.763037,-100.288393"
20434,2021,ABRIL,2021-04-01,JUEVES,13:31:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,LOPEZ MATEOS Y ANGELES,"25.70814,-100.281542"
17738,2021,ENERO,2021-01-18,LUNES,06:15:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,LAGOS DE CHAPULTEC,CALLE,XICOTENCAL # 1231  Y  POSTAL,"25.729047,-100.267176"
19964,2021,ABRIL,2021-04-01,JUEVES,08:56:00,ESTRELLAMIENTO,PERITAJES,911,COLONIA,CIUDAD UNIVERSITARIA,AVENIDA,FIDEL VELAZQUEZ Y MANUEL L BARRAGAN,"25.729245,-100.316883"
17945,2021,ENERO,2021-01-18,LUNES,19:10:00,ALCANCE,FINIQUITADO,911,COLONIA,VILLA UNIVERSIDAD,AVENIDA,UNIVERSIDAD Y MUNICH,"25.724568,-100.307996"
7548,2021,ABRIL,2021-04-01,JUEVES,16:16:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,VALLE DE SANTO DOMINGO,CALLE,CARDENALES Y GAVIOTAS,"25.753026,-100.263334"
18073,2021,ENERO,2021-01-18,LUNES,08:20:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y  JORGE TREVIÑO,"25.73473,-100.304357"
20577,2021,ABRIL,2021-04-02,VIERNES,07:24:00,ALCANCE Y PROYECCION,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y JORGE TREVIÑO,"25.73473,-100.304357"
18751,2021,ENERO,2021-01-18,LUNES,19:55:00,ALCANCE,FINIQUITADO,RUTINA,RESIDENCIAL,RECIDENCIAL ROBLE,AVENIDA,MONRENITA MIA Y JORGE GZZ CAMARENA,"25.764035,-100.28085"
20315,2021,ABRIL,2021-04-02,VIERNES,08:49:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,BALCONES DE ANAHUAC,AVENIDA,SENDERO Y MANUEL L BARRAGAN,"25.765865,-100.305457"
18502,2021,ENERO,2021-01-18,LUNES,17:46:00,ALCANCE,FINIQUITADO,911,COLONIA,TALAVERNA C.R.O.C.,AVENIDA,MIGUEL ALEMAN Y CAL UNION,"25.714699,-100.219458"
19840,2021,ABRIL,2021-04-02,VIERNES,13:20:00,DIVERSO,INVESTIGACIONES,911,COLONIA,FUTURO NOGALAR,CALLE,ZANZIBAR Y OJO DE AGUA,"25.713535,-100.281762"
17774,2021,ENERO,2021-01-18,LUNES,15:54:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,EL ROBLE,AVENIDA,MANUEL L BARRAGAN Y BARTOLOME,"25.742423,-100.312169"
19800,2021,ABRIL,2021-04-02,VIERNES,23:33:00,ALCANCE/PROYECCION/LATERAL,FINIQUITADO,911,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,LOPEZ MATEOS Y STA ROSA,"25.739607,-100.239361"
18304,2021,ENERO,2021-01-18,LUNES,19:22:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LAS PUENTES,AVENIDA,MAGUEYES Y SANTO DOMINGO,"25.751905,-100.261531"
20163,2021,ABRIL,2021-04-02,VIERNES,16:47:00,CRUCERO,FINIQUITADO,911,COLONIA,JARDINES DE ANAHUAC,AVENIDA,DIEGO DIAZ DE BERLANGA Y CALLE 4,"25.75077,-100.254897"
18479,2021,ENERO,2021-01-18,LUNES,19:40:00,ALCANCE,FINIQUITADO,RUTINA,RESIDENCIAL,MONTECARLO,AVENIDA,CASA BLANCA Y LAS TORRES,"25.733994,-100.226686"
20317,2021,ABRIL,2021-04-03,SÁBADO,08:29:00,ESTRELLAMIENTO,PERITAJES,911,COLONIA,LAS MISIONES,AVENIDA,SENDERO Y BARRAGAN,"25.765865,-100.305457"
17499,2021,ENERO,2021-01-18,LUNES,17:52:00,LATERAL,FINIQUITADO,RUTINA,RESIDENCIAL,TABACHINES,AVENIDA,BARRAGAN Y PASEO DE LOS SAUCES,"25.757783,-100.306547"
20436,2021,ABRIL,2021-04-03,SÁBADO,13:23:00,LATERAL,FINIQUITADO,911,COLONIA,HDA LOS MORALES,AVENIDA,ROMULO GZA Y LOS PINOS,"25.713124,-100.24511"
18535,2021,ENERO,2021-01-18,LUNES,12:10:00,LATERAL,FINIQUITADO,RUTINA,RESIDENCIAL,TORRES DE SANTO DOMINGO,CALLE,ANT. CAM. AL MEZQUITA Y ENRIQUE RECIO,"25.736805,-100.254146"
20702,2021,ABRIL,2021-04-03,SÁBADO,10:06:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,CORRAL DE PIEDRA,AVENIDA,ROMULO GARZA Y G SADA,"25.7124,-100.2612"
17573,2021,ENERO,2021-01-19,MARTES,10:30:00,DIVERSO  (DERRAME DE ACEITE),PERITAJES,RUTINA,COLONIA,VILLA UNIVERSIDAD,AVENIDA,UNIVERSIDAD   Y  UNIVERSIDAD DE  MTY,"25.746751,-100.300303"
20217,2021,ABRIL,2021-04-03,SÁBADO,07:20:00,ESTRELLAMIENTO,PERITAJES,C4,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,NOGALAR Y LOPEZ MATEOS,"25.711209,-100.277666"
16747,2021,ENERO,2021-01-19,MARTES,07:20:00,DOBLE ESTRALLEMIANTO  CON SALIDAD DE CAMIONY  PROYECCCION,PERITAJES,911,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,NOGALAR Y LOPEZ  MATEOS,"25.711209,-100.277666"
20604,2021,ABRIL,2021-04-03,SÁBADO,12:55:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y DEL BSOQUE,"25.733509,-100.302825"
3942,2021,ENERO,2021-01-19,MARTES,15:30:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,MANUEL L BARRAGAN Y PALACIO DE JUSTICIA,"25.733307,-100.315409"
20218,2021,ABRIL,2021-04-03,SÁBADO,07:26:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,LOPEZ MATEOS Y NOGALAR,"25.711209,-100.277666"
18285,2021,ENERO,2021-01-19,MARTES,12:32:00,LATERAL,FINIQUITADO,911,COLONIA,LAGRANGE,AVENIDA,LOPEZ MATEOS Y PRIV. LOPEZ MATEOS,"25.727814,-100.256132"
19841,2021,ABRIL,2021-04-03,SÁBADO,09:12:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y GUSTAVO A BEACKER,"25.730964,-100.308959"
17421,2021,ENERO,2021-01-19,MARTES,20:51:00,REVERSA,FINIQUITADO,RUTINA,RESIDENCIAL,RECIDENCIAL ROBLE,CALLE,JORGE GZZ CAMARENA Y JOAQUIN A. MORA,"25.765729,-100.286711"
20601,2021,ABRIL,2021-04-03,SÁBADO,07:08:00,LATERAL CON PROYECCION,PERITAJES,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y BARRAGAN,"25.729245,-100.316883"
18403,2021,ENERO,2021-01-19,MARTES,17:38:00,ESTERLLAMIENTO DOBLE Y ATROPELLO,PERITAJES,911,COLONIA,CONST DE QUERETARO,CALLE,IGNACIO DE LA LLAVE E IGNACIO ALTAMIRANO,"25.709114,-100.270437"
19671,2021,ABRIL,2021-04-03,SÁBADO,00:19:00,LATERAL,FINIQUITADO,911,COLONIA,LA FE,AVENIDA,ACAPULCO  Y PATAGONIA,"25.722605,-100.205635"
18480,2021,ENERO,2021-01-19,MARTES,17:24:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,JARDINES DE CASA BLANCA,CALLE,HUANACASTLE Y CASA BLANCA,"25.733153,-100.240288"
20579,2021,ABRIL,2021-04-04,DOMINGO,08:44:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,SANTA ROSA Y LOPEZ MATEOS,"25.739607,-100.239361"
17185,2021,ENERO,2021-01-19,MARTES,15:32:00,LATERAL,FINIQUITADO,911,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y FRAy LUIS DE LEON,"25.730775,-100.309218"
20222,2021,ABRIL,2021-04-04,DOMINGO,11:02:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CONST DE QUERETARO,AVENIDA,ROMULO Y G SADA,"25.7124,-100.2612"
17962,2021,ENERO,2021-01-19,MARTES,05:25:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,PEÑA GUERRA,CALLE,EDUARDO LIVAS Y PEÑA GUERRA,"25.718728,-100.258825"
19261,2021,ABRIL,2021-04-04,DOMINGO,01:38:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,GUSTAVO DIAZ ORDAZ,AVENIDA,JUAN PABLO II Y FORTIN DE LAS FLORES,"25.719139,-100.2723"
18305,2021,ENERO,2021-01-19,MARTES,16:06:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,FUTURO NOGALAR,AVENIDA,DIEGO DIAZ Y NOGALAR,"25.715636,-100.283725"
19869,2021,ABRIL,2021-04-04,DOMINGO,22:11:00,CRUCERO,FINIQUITADO,C4,COLONIA,JARDINES DE ANAHUAC,AVENIDA,DIEGO DIAZ DE BERLANGA Y CALLE 4,"25.75077,-100.254897"
18536,2021,ENERO,2021-01-20,MIÉRCOLES,12:50:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,CORRAL DE PIEDRA,AVENIDA,ROMULO GARZA Y ROBERTO  G SADA,"25.7124,-100.2612"
20182,2021,ABRIL,2021-04-05,LUNES,07:09:00,ALCANCE,FINIQUITADO,RUTINA,FRACCIONAMIENTO,FRACCIONAMIENTO VILLARREAL,AVENIDA,UNIVERSIDAD Y SENDERO,"25.767392,-100.292059"
17833,2021,ENERO,2021-01-20,MIÉRCOLES,01:10:00,ESTRELLAMIENTO HUIDA,PERITAJES,RUTINA,COLONIA,BOSQUES DE LINDA VISTA,CALLE,DE LAS ESPUELAS Y DEL ARCO,"25.716658,-100.213129"
19318,2021,ABRIL,2021-04-05,LUNES,12:57:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CIUDAD UNIVERSITARIA,AVENIDA,UNIVERSIDAD Y MUNICH,"25.724568,-100.307996"
18401,2021,ENERO,2021-01-20,MIÉRCOLES,19:50:00,DIVERSO,PERITAJES,RUTINA,COLONIA,LA FE,AVENIDA,ACAPULCO Y SALINA CRUZ,"25.722893,-100.207678"
20265,2021,ABRIL,2021-04-05,LUNES,14:48:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,SANTA ROSA Y CAM ALA GRANGE,"25.740906,-100.239108"
3943,2021,ENERO,2021-01-20,MIÉRCOLES,17:15:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,EL ROBLE,CALLE,8 DE DICIEMBRE Y 15 DE AGOSTO,"25.742227,-100.306742"
19643,2021,ABRIL,2021-04-05,LUNES,20:27:00,CRUCERO,PERITAJES,911,COLONIA,CABECERA MUNICIPAL,CALLE,NICOLAS BRAVO Y MATAMOROS,"25.755905,-100.293795"
18204,2021,ENERO,2021-01-21,JUEVES,10:00:00,LATERAL,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,MANUEL L BARRAGAN Y DECIMA SEXTA,"25.746198,-100.31116"
19736,2021,ABRIL,2021-04-05,LUNES,00:50:00,ALCANCE,FINIQUITADO,911,FRACCIONAMIENTO,DEL LAGO,AVENIDA,MIGUEL ALEMAN Y ROMULO GARZA,"25.72448,-100.214115"
17423,2021,ENERO,2021-01-21,JUEVES,19:55:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y BARRAGAN,"25.729245,-100.316883"
19870,2021,ABRIL,2021-04-05,LUNES,21:06:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,JARDINES DE ANAHUAC,AVENIDA,DIEGO DIAZ Y PRINCIPAL NTE,"25.730986,-100.273393"
18481,2021,ENERO,2021-01-21,JUEVES,17:50:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,TORRES DE SANTO DOMINGO,CALLE,CRACIA Y DIEGO DIAZ DE ERLANGA,"25.753684,-100.250506"
20365,2021,ABRIL,2021-04-05,LUNES,02:35:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,CIUDAD UNIVERSITARIA,AVENIDA,BARRAGAN Y PEDRO DE ALBA,"25.723823,-100.317015"
18726,2021,ENERO,2021-01-22,VIERNES,16:48:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y RAMON TREVIÑO,"25.760483,-100.295105"
20087,2021,ABRIL,2021-04-05,LUNES,13:13:00,LATERAL/PROYECCION,FINIQUITADO,911,COLONIA,ANAHUAC,AVENIDA,BARRAGAN Y GUILLERMO VALENCIA,"25.740027,-100.313005"
18307,2021,ENERO,2021-01-22,VIERNES,16:00:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,REPUBLICA MEXICANA Y NOGALAR,"25.721794,-100.292232"
20676,2021,ABRIL,2021-04-05,LUNES,10:05:00,LATERAL,FINIQUITADO,RUTINA,FRACCIONAMIENTO,FRACCIONAMIENTO VILLARREAL,AVENIDA,ARTURO B DE LA GARZA Y J. GZZ CAMARENA,"25.765583,-100.289178"
18189,2021,ENERO,2021-01-22,VIERNES,19:23:00,ALCANCE,FINIQUITADO,911,COLONIA,LA FE,CALLE,PUERTO GUAYMAS Y PUERTO MAZATLAN,"25.724094,-100.205579"
19944,2021,ABRIL,2021-04-06,MARTES,20:12:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y JUAREZ,"25.753277,-100.297828"
18781,2021,ENERO,2021-01-22,VIERNES,14:44:00,REVERSA,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y ROMULO GZA,"25.72448,-100.214115"
18399,2021,ABRIL,2021-04-06,MARTES,11:07:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y JOSE SANTOS CHOCANO,"25.737648,-100.303544"
17187,2021,ENERO,2021-01-22,VIERNES,20:42:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,VILLA UNIVERSIDAD,AVENIDA,MANUEL L BARRAGAN Y UANL,"25.747033,-100.310581"
18474,2021,ABRIL,2021-04-06,MARTES,14:07:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,ROMULO G Y LAS TORRES,"25.723968,-100.222783"
17949,2021,ENERO,2021-01-22,VIERNES,18:09:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ESTACION RAMON TREVIÑO,AVENIDA,JUAN PABLO II Y BARRAGAN,"25.752522,-100.30872"
20371,2021,ABRIL,2021-04-06,MARTES,20:38:00,LATERAL,FINIQUITADO,911,COLONIA,PRIVAL DE ANAHUAC,AVENIDA,REP MEXICANA Y JUAN PABLO II,"25.735533,-100.286797"
18206,2021,ENERO,2021-01-22,VIERNES,11:16:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,CHAPULTEPEC,AVENIDA,JORGE TREVIÑO Y JUAN PABLO II,"25.743391,-100.293008"
20224,2021,ABRIL,2021-04-06,MARTES,00:55:00,ESTRELLAMIENTO,FINIQUITADO,911,COLONIA,BLAS CHUMACERO,CALLE,PINTORES Y BARRENDEROS,"25.71462,-100.226932"
18012,2021,ENERO,2021-01-22,VIERNES,10:34:00,ESTRELLAMIENTO,PERITAJES,911,COLONIA,LOMAS DEL ROBLE,CALLE,JORGE DEL MORAL Y AGUSTIN LARA,"25.738355,-100.319827"
20385,2021,ABRIL,2021-04-06,MARTES,09:55:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,NOGALAR Y DIEGO DIAZ,"25.715636,-100.283725"
18135,2021,ENERO,2021-01-22,VIERNES,13:27:00,ATROPELLO,FINIQUITADO,RUTINA,COLONIA,JARDINES DE ANAHUAC,AVENIDA,DIEGO DIAZ Y CORDILLERA,"25.737394,-100.268338"
19587,2021,ABRIL,2021-04-06,MARTES,11:53:00,REVERSA,FINIQUITADO,RUTINA,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,LOPEZ Y SANTA ROSA,"25.739607,-100.239361"
18707,2021,ENERO,2021-01-22,VIERNES,15:03:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,FUTURO NOGALAR,AVENIDA,DIEGO DIAZ E ISLAS DEL SUR,"25.720294,-100.280881"
19871,2021,ABRIL,2021-04-06,MARTES,15:33:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,VALLE LAGRANGE,AVENIDA,LOPEZ MATEOS Y EMILIA  LAGRANGE,"25.721682,-100.262533"
17740,2021,ENERO,2021-01-22,VIERNES,11:29:00,CRUCERO CON HUIDA,PERITAJES,RUTINA,COLONIA,FUTURO NOGALAR,CALLE,BAGDAD Y ZANZIBAR,"25.712767,-100.280694"
20703,2021,ABRIL,2021-04-06,MARTES,22:40:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,JUVENTUD Y REP MEX,"25.729749,-100.288841"
16799,2021,ENERO,2021-01-23,SÁBADO,23:40:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CONST DE QUERETARO,AVENIDA,ROMULO G Y CONDUCTORES,"25.716064,-100.250321"
20338,2021,ABRIL,2021-04-06,MARTES,18:59:00,LATERAL,FINIQUITADO,C4,COLONIA,ANAHUAC,AVENIDA,FIDEL VELAZQUEZ Y FRAY LUIS DE LEON,"25.730775,-100.309218"
17724,2021,ENERO,2021-01-23,SÁBADO,10:10:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y MUNICH,"25.728658,-100.301883"
19738,2021,ABRIL,2021-04-07,MIÉRCOLES,18:49:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,PEÑA GUERRA,AVENIDA,ROMULO GARZA Y PEÑA GUERRA,"25.713695,-100.256728"
18851,2021,ENERO,2021-01-23,SÁBADO,17:11:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,MANUEL L BARRAGAN Y PALACIO DE JUSTICIA,"25.733307,-100.315409"
20552,2021,ABRIL,2021-04-07,MIÉRCOLES,18:40:00,LATERAL/ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,HDA LOS MORALES,AVENIDA,ROMULO G Y JUAN MONTEMAYOR,"25.718994,-100.242536"
15816,2021,ENERO,2021-01-23,SÁBADO,14:10:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,MARGARITA SALAZAR,AVENIDA,LOPEZ MATEOS Y YECORA,"25.738233,-100.241192"
15832,2021,ABRIL,2021-04-07,MIÉRCOLES,16:50:00,ALCANCE,FINIQUITADO,911,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y ROMULO G,"25.72448,-100.214115"
18289,2021,ENERO,2021-01-23,SÁBADO,12:35:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,AZTECA,AVENIDA,LOPEZ MATEOS Y CUITLAHUAC,"25.719203,-100.26611"
19558,2021,ABRIL,2021-04-07,MIÉRCOLES,13:04:00,SALIDA DEL CAMINO/ESTRELLAMIENTO,PERITAJES,911,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y BLVD TALAVERNA,"25.712477,-100.220522"
18782,2021,ENERO,2021-01-23,SÁBADO,15:13:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,AZTECA,AVENIDA,LOPEZ MATEOS Y CUITLAHUAC,"25.719203,-100.26611"
20269,2021,ABRIL,2021-04-07,MIÉRCOLES,17:40:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y ACAPULCO,"25.72448,-100.214115"
18165,2021,ENERO,2021-01-23,SÁBADO,12:35:00,LATERAL,FINIQUITADO,911,COLONIA,JARDINES DE CASA BLANCA,AVENIDA,CASA BCA Y HUANACATEL,"25.733153,-100.240288"
14465,2021,ABRIL,2021-04-07,MIÉRCOLES,21:20:00,VOLCADURA/18,PERITAJES,RUTINA,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,LOPEZ MATEOS Y SANTA ROSA,"25.739607,-100.239361"
18038,2021,ENERO,2021-01-23,SÁBADO,1899-12-30 00:00:00,LATERAL CON HUIDA,PERITAJES,RUTINA,COLONIA,BOSQUES DEL ROBLE,CALLE,ALMA LLANERA Y JOSE CLEMENTE OROZCO,"25.716034,-100.27349"
20480,2021,ABRIL,2021-04-07,MIÉRCOLES,14:30:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,PARQUE ANAHUAC,AVENIDA,JUVENTUD Y PARQUE LOS LAURELES,"25.736231,-100.297001"
18039,2021,ENERO,2021-01-25,LUNES,15:15:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y J TREVIÑO,"25.73473,-100.304357"
20751,2021,ABRIL,2021-04-07,MIÉRCOLES,15:05:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,SAN BARTOLO,AVENIDA,ARTURO B  JUAREZ,"25.756225,-100.286199"
18040,2021,ENERO,2021-01-25,LUNES,18:25:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,LA NOGALERA,AVENIDA,REPUBLICA MEXICANA Y LUIS G COINDREAU,"25.763579,-100.273406"
20766,2021,ABRIL,2021-04-08,JUEVES,18:31:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,CALLE,TAPIA Y TERAN,"25.761074,-100.289936"
18853,2021,ENERO,2021-01-25,LUNES,12:32:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y REP MEXICANA,"25.721794,-100.292232"
19588,2021,ABRIL,2021-04-08,JUEVES,08:17:00,LATERAL,FINIQUITADO,911,COLONIA,INDUSTRIAS DEL VIDRIO,AVENIDA,ROMULO GZA Y LAS FLORES,"25.719409,-100.236062"
18309,2021,ENERO,2021-01-25,LUNES,12:21:00,ALCANCE,PERITAJES,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y NOGALAR SUR,"25.730399,-100.303178"
20271,2021,ABRIL,2021-04-08,JUEVES,17:10:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,ROMULO G Y MIGUEL ALEMAN,"25.72448,-100.214115"
18404,2021,ENERO,2021-01-25,LUNES,10:54:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,LAGRANGE,AVENIDA,LOPEZ MATEOS Y CAM AL MEZQUITAL,"25.739607,-100.239361"
20270,2021,ABRIL,2021-04-08,JUEVES,15:30:00,ATROPELLO,FINIQUITADO,RUTINA,COLONIA,CORRAL DE PIEDRA,AVENIDA,ROMULO G Y JUAN PABLO II,"25.710516,-100.264117"
